Step,Date,Market_Return,Agent_Return,Cash_Ratio,Total_Value,Reward
900,2022-10-02,-0.0071,-0.0055,0.12,56263682,-0.0224
910,2022-10-12,0.0000,-0.0009,0.21,57199873,-0.0282
920,2022-10-22,-0.0047,-0.0046,0.21,55273601,-0.0434
930,2022-11-01,0.0067,0.0035,0.04,54688896,-0.0292
940,2022-11-11,-0.0095,-0.0169,0.09,60040304,-0.3150
950,2022-11-21,0.0068,0.0031,0.21,59235823,-0.0427
960,2022-12-01,0.0000,-0.0014,0.28,58332162,-0.0412
970,2022-12-11,0.0309,0.0233,0.05,58674090,0.0811
980,2022-12-21,0.0000,-0.0012,0.05,60366025,-0.0364
990,2022-12-31,0.0017,-0.0004,0.04,63149197,-0.0451
1000,2023-01-10,-0.0281,-0.0282,0.04,65980497,-0.2826
1010,2023-01-20,-0.0314,-0.0279,0.10,66413905,-0.2077
1020,2023-01-30,0.0131,0.0099,0.05,60613109,0.0344
1030,2023-02-09,0.0000,-0.0009,0.05,60945657,-0.0264
1040,2023-02-19,0.0432,0.0381,0.17,62623993,0.2795
1050,2023-03-01,0.0000,-0.0014,0.24,70833361,-0.0405
1060,2023-03-11,-0.0177,-0.0191,0.06,70722721,-0.2187
1070,2023-03-21,0.0000,-0.0010,0.15,78939396,-0.0304
1080,2023-03-31,0.0000,-0.0009,0.12,80433429,-0.0266
1090,2023-04-10,0.0145,0.0175,0.11,81410171,0.2338
1100,2023-04-20,0.0000,-0.0013,0.07,83852579,-0.0392
1110,2023-04-30,0.0077,0.0093,0.05,89361396,0.1254
1120,2023-05-10,0.0000,-0.0011,0.15,84293753,-0.0319
1130,2023-05-20,0.0251,0.0163,0.21,85650434,-0.0114
1140,2023-05-30,-0.0054,-0.0045,0.04,84785733,-0.0260
1150,2023-06-09,-0.0443,-0.0358,0.09,82342313,-0.1878
1160,2023-06-19,0.0107,0.0091,0.22,79537857,0.0585
1170,2023-06-29,0.0000,-0.0010,0.04,75793575,-0.0300
1180,2023-07-09,-0.0156,-0.0105,0.33,74093530,-0.0030
1190,2023-07-19,0.0000,-0.0009,0.23,70149631,-0.0259
1200,2023-07-29,-0.0251,-0.0230,0.20,65881555,-0.1894
1210,2023-08-08,-0.0047,-0.0063,0.08,69491398,-0.0945
1220,2023-08-18,-0.0153,-0.0135,0.04,65232800,-0.0987
1230,2023-08-28,0.0053,0.0032,0.22,72088312,-0.0097
1240,2023-09-07,0.0000,-0.0015,0.25,74563226,-0.0451
1250,2023-09-17,-0.0069,-0.0055,0.14,73798345,-0.0266
1260,2023-09-27,0.0000,-0.0004,0.18,71420342,-0.0116
1270,2023-10-07,-0.0311,-0.0246,0.08,66181565,-0.1157
1280,2023-10-17,-0.0004,0.0005,0.09,67034347,0.0220
1290,2023-10-27,-0.0435,-0.0289,0.26,65169211,0.0030
1300,2023-11-06,0.0191,0.0141,0.22,69343204,0.0404
1310,2023-11-16,0.0000,-0.0009,0.05,67205155,-0.0284
1320,2023-11-26,-0.0067,-0.0066,0.18,64938249,-0.0622
1330,2023-12-06,0.0000,-0.0010,0.10,69437911,-0.0299
1340,2023-12-16,0.0000,-0.0015,0.09,68262467,-0.0437
1350,2023-12-26,0.0031,0.0018,0.06,68072713,-0.0067
1360,2024-01-05,0.0040,0.0095,0.05,67141369,0.2053
1370,2024-01-15,-0.0024,-0.0021,0.11,67827094,-0.0142
1380,2024-01-25,0.0000,-0.0007,0.04,64152282,-0.0209
1390,2024-02-04,-0.0033,-0.0057,0.20,61751752,-0.1051
1400,2024-02-14,0.0000,-0.0011,0.04,60521020,-0.0315
1410,2024-02-24,0.0000,-0.0008,0.14,58725349,-0.0225
1420,2024-03-05,-0.0004,-0.0010,0.15,61870711,-0.0219
1430,2024-03-15,0.0082,0.0111,0.21,62742232,0.1702
1440,2024-03-25,-0.0041,-0.0035,0.38,65906488,-0.0235
1450,2024-04-04,0.0000,-0.0010,0.03,63948593,-0.0294
1460,2024-04-14,0.0113,0.0100,0.05,62527052,0.0735
1470,2024-04-24,0.0000,-0.0013,0.06,65661535,-0.0395
1480,2024-05-04,-0.0125,-0.0124,0.07,62665969,-0.1214
1490,2024-05-14,0.0139,0.0114,0.03,59197684,0.0639
1500,2024-05-24,-0.0146,-0.0115,0.31,56546986,-0.0531
1510,2024-06-03,0.0000,-0.0008,0.04,57329460,-0.0236
1520,2024-06-13,0.0000,-0.0013,0.31,59214590,-0.0404
1530,2024-06-23,0.0144,0.0148,0.06,58401848,0.1564
1540,2024-07-03,0.0000,-0.0009,0.19,58934276,-0.0284
1550,2024-07-13,0.0041,0.0007,0.11,60194680,-0.0602
1560,2024-07-23,-0.0050,-0.0050,0.03,56825123,-0.0486
1570,2024-08-02,-0.0619,-0.0529,0.18,50045928,-0.3507
1580,2024-08-12,-0.0026,-0.0019,0.19,49326752,-0.0038
1590,2024-08-22,0.0000,-0.0012,0.22,51210182,-0.0347
1600,2024-09-01,0.0000,-0.0012,0.17,52855884,-0.0371
1610,2024-09-11,0.0000,-0.0012,0.07,51461891,-0.0370
1620,2024-09-21,-0.0035,-0.0015,0.10,51233916,0.0264
1630,2024-10-01,-0.0063,-0.0083,0.14,51110052,-0.1234
1640,2024-10-11,0.0154,0.0059,0.25,50107638,-0.1306
1650,2024-10-21,-0.0179,-0.0223,0.07,44356042,-0.3107
1660,2024-10-31,0.0000,-0.0011,0.28,45890456,-0.0337
1670,2024-11-10,0.0214,0.0170,0.16,46760063,0.0824
1680,2024-11-20,0.0000,-0.0010,0.06,49792330,-0.0300
1690,2024-11-30,0.0041,0.0036,0.22,52934188,0.0260
1700,2024-12-10,0.0387,0.0362,0.07,58407743,0.3122
1710,2024-12-20,0.0148,0.0120,0.21,62057190,0.0636
1720,2024-12-30,0.0135,0.0153,0.04,61378560,0.1914
1730,2025-01-09,0.0000,-0.0009,0.05,62235649,-0.0260
1740,2025-01-19,-0.0274,-0.0320,0.03,55632202,-0.4125
1750,2025-01-29,0.0000,-0.0010,0.03,55523433,-0.0314
1760,2025-02-08,-0.0084,-0.0014,0.07,56161406,0.1251
1770,2025-02-18,-0.0008,-0.0022,0.08,54173480,-0.0482
1780,2025-02-28,0.0093,0.0092,0.06,56933526,0.0897
1790,2025-03-10,-0.0208,-0.0204,0.20,55298735,-0.1981
1800,2025-03-20,0.0000,-0.0009,0.14,55119729,-0.0280
1810,2025-03-30,0.0000,-0.0008,0.19,57656952,-0.0252
1820,2025-04-09,0.0000,-0.0012,0.12,57842797,-0.0373
1830,2025-04-19,0.0203,0.0156,0.25,62822729,0.0609
1840,2025-04-29,0.0179,0.0183,0.03,66825519,0.1916
1850,2025-05-09,-0.0218,-0.0175,0.23,64914654,-0.0900
1860,2025-05-19,-0.0236,-0.0213,0.11,63055522,-0.1665
1870,2025-05-29,0.0000,-0.0015,0.08,62142800,-0.0436
1880,2025-06-08,-0.0243,-0.0199,0.20,57217648,-0.1100
1890,2025-06-18,0.0000,-0.0013,0.19,56813351,-0.0403
1900,2025-06-28,-0.0250,-0.0227,0.17,53749616,-0.1819
1910,2025-07-08,0.0033,0.0036,0.20,50407631,0.0412
1920,2025-07-18,0.0020,0.0017,0.04,52039127,0.0090
1930,2025-07-28,-0.0129,-0.0106,0.23,50871158,-0.0593
1940,2025-08-07,0.0000,-0.0011,0.05,45685113,-0.0334
1950,2025-08-17,-0.0000,0.0010,0.06,43625687,0.0305
1960,2025-08-27,0.0000,-0.0011,0.24,40859728,-0.0319
1970,2025-09-06,0.0330,0.0254,0.14,44335431,0.1026
1980,2025-09-16,-0.0214,-0.0232,0.05,43952325,-0.2693
1990,2025-09-26,0.0189,0.0142,0.19,43765759,0.0491
2000,2025-10-06,0.0332,0.0294,0.03,50901105,0.2188
2010,2025-10-16,0.0000,-0.0014,0.05,51568382,-0.0435
2020,2025-10-26,0.0232,0.0244,0.04,53030511,0.2671
2030,2025-11-05,0.0000,-0.0013,0.26,54948459,-0.0381
2040,2025-11-15,0.0242,0.0180,0.07,53563487,0.0563
2050,2025-11-25,-0.0161,-0.0173,0.06,54879147,-0.1970
2060,2025-12-05,0.0227,0.0210,0.09,56930309,0.1766
2070,2025-12-15,-0.0182,-0.0170,0.13,61150093,-0.1462
2080,2025-12-25,0.0000,-0.0009,0.07,64751817,-0.0260
2090,2026-01-04,0.0233,0.0188,0.14,64791041,0.0986
2100,2026-01-14,0.0000,-0.0007,0.07,66168326,-0.0222
2110,2026-01-24,-0.0293,-0.0280,0.08,62172843,-0.2562
2120,2026-02-03,0.0000,-0.0015,0.22,59168549,-0.0450
2130,2026-02-13,-0.0305,-0.0282,0.28,56634470,-0.2376
30,2020-05-15,-0.0298,-0.0288,0.06,97116057,-0.2686
40,2020-05-25,-0.0442,-0.0413,0.14,89112957,-0.3529
50,2020-06-04,0.0000,-0.0012,0.05,101277666,-0.0367
60,2020-06-14,-0.0077,-0.0050,0.27,122544166,0.0038
70,2020-06-24,0.0000,-0.0009,0.22,144474332,-0.0277
80,2020-07-04,0.0392,0.0226,0.04,174401754,-0.1072
90,2020-07-14,-0.0103,-0.0063,0.19,197292097,0.0175
100,2020-07-24,0.0179,0.0094,0.16,207614487,-0.0751
110,2020-08-03,-0.0108,-0.0008,0.16,203023656,0.1921
120,2020-08-13,0.0000,-0.0011,0.13,192495560,-0.0337
130,2020-08-23,-0.0121,-0.0110,0.14,162237121,-0.0880
140,2020-09-02,0.0000,-0.0009,0.08,164053602,-0.0284
150,2020-09-12,0.0099,0.0104,0.03,156879930,0.1146
160,2020-09-22,-0.0064,-0.0041,0.03,153104906,0.0052
170,2020-10-02,0.0210,0.0140,0.16,144391053,-0.0008
180,2020-10-12,0.0028,0.0033,0.23,154807617,0.0443
190,2020-10-22,0.0000,-0.0007,0.05,136151184,-0.0222
200,2020-11-01,0.0045,-0.0017,0.08,124960698,-0.1396
210,2020-11-11,0.0000,-0.0017,0.15,123436197,-0.0501
220,2020-11-21,0.0257,0.0164,0.05,139537443,-0.0233
230,2020-12-01,-0.0262,-0.0246,0.13,142399126,-0.2144
240,2020-12-11,-0.0152,-0.0096,0.05,145035774,0.0159
250,2020-12-21,0.0313,0.0216,0.18,133179500,0.0222
260,2020-12-31,0.0000,-0.0012,0.15,121723701,-0.0374
270,2021-01-10,-0.0246,-0.0328,0.07,106102269,-0.4917
280,2021-01-20,0.0000,-0.0015,0.05,98910638,-0.0460
290,2021-01-30,0.0006,0.0172,0.08,111659295,0.5043
300,2021-02-09,0.0000,-0.0011,0.13,109444324,-0.0322
310,2021-02-19,-0.0028,-0.0083,0.28,110656205,-0.1942
320,2021-03-01,-0.0052,-0.0065,0.07,102931958,-0.0918
330,2021-03-11,0.0000,-0.0012,0.23,102638554,-0.0358
340,2021-03-21,0.0000,-0.0011,0.05,111806658,-0.0340
350,2021-03-31,0.0000,-0.0010,0.05,110961571,-0.0312
360,2021-04-10,-0.0080,-0.0040,0.09,102392541,0.0394
370,2021-04-20,-0.0125,-0.0128,0.12,98788303,-0.1329
380,2021-04-30,-0.0261,-0.0286,0.03,99015562,-0.3352
390,2021-05-10,0.0251,0.0144,0.22,98238828,-0.0710
400,2021-05-20,0.0000,-0.0012,0.05,91897013,-0.0355
410,2021-05-30,-0.0070,-0.0102,0.11,89922675,-0.1659
420,2021-06-09,0.0000,-0.0014,0.05,92862900,-0.0411
430,2021-06-19,-0.0085,-0.0082,0.14,94582784,-0.0757
440,2021-06-29,0.0051,-0.0021,0.12,100456975,-0.1649
450,2021-07-09,-0.0217,-0.0235,0.10,96668731,-0.2723
460,2021-07-19,0.0000,-0.0010,0.06,99161447,-0.0296
470,2021-07-29,0.0000,-0.0010,0.06,96278094,-0.0304
480,2021-08-08,0.0162,0.0128,0.22,100978802,0.0600
490,2021-08-18,0.0000,-0.0010,0.06,106372366,-0.0302
500,2021-08-28,-0.0404,-0.0350,0.20,107191512,-0.2424
510,2021-09-07,0.0201,0.0196,0.04,98661473,0.1855
520,2021-09-17,-0.0334,-0.0318,0.26,90448956,-0.2846
530,2021-09-27,-0.0053,-0.0059,0.03,88914087,-0.0715
540,2021-10-07,0.0000,-0.0006,0.04,92427986,-0.0165
550,2021-10-17,0.0216,0.0121,0.24,86391871,-0.0692
560,2021-10-27,0.0000,-0.0010,0.11,81415986,-0.0285
570,2021-11-06,-0.0118,-0.0058,0.24,86105092,0.0631
580,2021-11-16,0.0014,-0.0003,0.03,84099929,-0.0380
590,2021-11-26,-0.0338,-0.0293,0.12,78985908,-0.2026
600,2021-12-06,0.0017,-0.0015,0.12,79650063,-0.0777
610,2021-12-16,0.0000,-0.0011,0.04,74612854,-0.0336
620,2021-12-26,-0.0003,-0.0098,0.04,82685431,-0.2895
630,2022-01-05,0.0000,-0.0009,0.07,79331666,-0.0277
640,2022-01-15,0.0072,0.0039,0.14,76680685,-0.0294
650,2022-01-25,0.0175,0.0188,0.21,74112183,0.2153
660,2022-02-04,0.0087,-0.0008,0.06,79162386,-0.1968
670,2022-02-14,0.0000,-0.0014,0.04,76963563,-0.0418
680,2022-02-24,0.0000,-0.0010,0.03,80808052,-0.0286
690,2022-03-06,-0.0120,-0.0106,0.07,79853446,-0.0771
700,2022-03-16,0.0000,-0.0007,0.06,78224125,-0.0217
710,2022-03-26,0.0161,0.0121,0.22,82913901,0.0412
720,2022-04-05,-0.0322,-0.0308,0.16,84668179,-0.2802
730,2022-04-15,-0.0034,-0.0034,0.08,82403283,-0.0355
740,2022-04-25,0.0124,0.0154,0.08,84424497,0.2154
750,2022-05-05,0.0000,-0.0013,0.08,83325492,-0.0389
760,2022-05-15,0.0058,-0.0023,0.04,83823696,-0.1838
770,2022-05-25,0.0000,-0.0003,0.18,82163072,-0.0103
780,2022-06-04,0.0000,-0.0010,0.08,79360529,-0.0311
790,2022-06-14,-0.0034,-0.0054,0.08,78133781,-0.0934
800,2022-06-24,-0.0085,-0.0011,0.03,76790793,0.1379
810,2022-07-04,0.0034,0.0108,0.04,75549589,0.2553
820,2022-07-14,0.0000,-0.0012,0.23,72636869,-0.0352
830,2022-07-24,-0.0221,-0.0234,0.04,69795074,-0.2616
840,2022-08-03,0.0000,-0.0005,0.20,68915381,-0.0156
850,2022-08-13,-0.0071,-0.0082,0.21,72067753,-0.1039
860,2022-08-23,0.0137,0.0085,0.26,72865545,-0.0179
870,2022-09-02,-0.0300,-0.0313,0.03,67683279,-0.3388
880,2022-09-12,0.0116,0.0079,0.04,66117822,0.0048
890,2022-09-22,0.0000,-0.0009,0.12,62970819,-0.0281
900,2022-10-02,-0.0071,-0.0084,0.04,61285041,-0.1101
910,2022-10-12,0.0000,-0.0011,0.37,61519230,-0.0318
920,2022-10-22,-0.0047,-0.0035,0.27,59875512,-0.0125
930,2022-11-01,0.0067,0.0038,0.15,59516291,-0.0196
940,2022-11-11,-0.0095,-0.0147,0.13,65174998,-0.2491
950,2022-11-21,0.0068,0.0085,0.04,64566904,0.1179
960,2022-12-01,0.0000,-0.0010,0.12,63819568,-0.0289
970,2022-12-11,0.0309,0.0228,0.05,64400800,0.0653
980,2022-12-21,0.0000,-0.0010,0.09,66290322,-0.0298
990,2022-12-31,0.0017,0.0052,0.08,69722355,0.1225
1000,2023-01-10,-0.0281,-0.0256,0.06,75734977,-0.2053
1010,2023-01-20,-0.0314,-0.0257,0.13,75891156,-0.1435
1020,2023-01-30,0.0131,0.0063,0.22,70338246,-0.0729
1030,2023-02-09,0.0000,-0.0010,0.23,69175980,-0.0296
1040,2023-02-19,0.0432,0.0434,0.08,71771388,0.4392
1050,2023-03-01,0.0000,-0.0009,0.03,81235654,-0.0283
1060,2023-03-11,-0.0177,-0.0136,0.16,80394412,-0.0540
1070,2023-03-21,0.0000,-0.0011,0.17,88989116,-0.0329
1080,2023-03-31,0.0000,-0.0013,0.21,91643412,-0.0399
1090,2023-04-10,0.0145,0.0119,0.20,93174905,0.0665
1100,2023-04-20,0.0000,-0.0010,0.02,96535879,-0.0299
1110,2023-04-30,0.0077,0.0080,0.20,101228599,0.0852
1120,2023-05-10,0.0000,-0.0017,0.08,96652283,-0.0519
1130,2023-05-20,0.0251,0.0207,0.07,98107143,0.1209
1140,2023-05-30,-0.0054,-0.0088,0.06,96963165,-0.1563
1150,2023-06-09,-0.0443,-0.0398,0.12,93575756,-0.3067
